node_id	species	protocol	label	split	n_seeds_observed	mean_delta_probability	std_delta_probability	mean_baseline_probability	mean_esm2_probability	mean_baseline_pred_label	mean_esm2_pred_label	FN_persistent	FN_to_TP_rescued	FP_persistent	FP_to_TN_corrected	TN_stable	TN_to_FP_regressed	TP_stable	TP_to_FN_regressed	fn_to_tp_rescued_count	fn_to_tp_rescued_frequency	fn_to_tp_rescued_stable_ge2	fp_to_tn_corrected_count	fp_to_tn_corrected_frequency	fp_to_tn_corrected_stable_ge2	persistent_fn_count	persistent_fn_frequency	persistent_fn_stable_ge2	persistent_fp_count	persistent_fp_frequency	persistent_fp_stable_ge2	rescue_count	rescue_frequency	stable_rescued_ge2	confidence_tier	essential_neighbor_fraction_bio_input	essential_neighbor_fraction_bio_esm2_input	essential_neighbor_fraction_bio_hidden	essential_neighbor_fraction_bio_esm2_hidden	seed	k_neighbors
FGRAMPH1_01G07565	fgraminearum	fgraminearum_newlabel	1	test	5	0.0891029834747314	0.019901775338706	0.8617483735084533	0.9508513569831848	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.3333333333333333	0.9333333333333333	0.8	1029	15
FGRAMPH1_01G07909	fgraminearum	fgraminearum_newlabel	1	test	5	-0.1714736288968262	0.0754865058187603	0.1714736312627792	2.365952980003546e-09	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.0	0.0	0.0	0.0	1029	15
FGRAMPH1_01G07917	fgraminearum	fgraminearum_newlabel	1	test	5	0.0218475639820098	0.2527660736984684	0.5703549027442932	0.5922024667263031	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.26666666666666666	0.06666666666666667	0.2	1029	15
FGRAMPH1_01G07959	fgraminearum	fgraminearum_newlabel	1	test	5	0.1366119146347046	0.0323575591242716	0.8140482306480408	0.9506601452827452	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.26666666666666666	0.26666666666666666	0.4	1029	15
FGRAMPH1_01G08011	fgraminearum	fgraminearum_newlabel	1	test	5	-0.2278175229206681	0.0987436357394268	0.3620251774787902	0.1342076545581221	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.2	0.0	0.06666666666666667	1029	15
FGRAMPH1_01G08153	fgraminearum	fgraminearum_newlabel	1	test	5	-0.05742637132048	0.0622311896047603	0.0606815863400697	0.0032552150195897	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.0	0.06666666666666667	0.06666666666666667	1029	15
FGRAMPH1_01G08293	fgraminearum	fgraminearum_newlabel	1	test	5	-0.4841253093676642	0.1277060154236428	0.6696728825569153	0.185547573189251	1.0	0.0	0	0	0	0	0	0	0	5	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.13333333333333333	0.06666666666666667	0.06666666666666667	1029	15
FGRAMPH1_01G08333	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0173107147216796	0.117387062141283	0.7444140434265136	0.727103328704834	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.26666666666666666	0.4666666666666667	0.3333333333333333	1029	15
FGRAMPH1_01G09179	fgraminearum	fgraminearum_newlabel	1	test	5	0.608257418870926	0.0932595527430533	0.0701883494853972	0.6784457683563232	0.0	1.0	0	5	0	0	0	0	0	0	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	high_confidence_rescued	0.06666666666666667	0.26666666666666666	0.06666666666666667	0.26666666666666666	1029	15
FGRAMPH1_01G09819	fgraminearum	fgraminearum_newlabel	1	test	5	0.2282410621643066	0.0419861955948203	0.7293800473213196	0.9576211094856262	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.4666666666666667	0.6	0.6666666666666666	1029	15
FGRAMPH1_01G09887	fgraminearum	fgraminearum_newlabel	1	test	5	-0.3486909627903863	0.0798103906772697	0.3486909627914428	1.0564768119817505e-12	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.0	0.06666666666666667	0.13333333333333333	0.0	1029	15
FGRAMPH1_01G10107	fgraminearum	fgraminearum_newlabel	1	test	5	-0.2083772093057632	0.2197196070295242	0.6784274697303772	0.4700502604246139	1.0	0.4	0	0	0	0	0	0	2	3	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.4	0.13333333333333333	0.2	1029	15
FGRAMPH1_01G10115	fgraminearum	fgraminearum_newlabel	1	test	5	-0.308501698076725	0.2863074433841793	0.7821267485618592	0.4736250504851341	1.0	0.4	0	0	0	0	0	0	2	3	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.2	0.06666666666666667	0.4	1029	15
FGRAMPH1_01G10173	fgraminearum	fgraminearum_newlabel	1	test	5	0.0028388023376464	0.1050956933756417	0.9033112168312072	0.9061500191688536	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.2	0.26666666666666666	0.6	1029	15
FGRAMPH1_01G10201	fgraminearum	fgraminearum_newlabel	1	test	5	0.1295522451400756	0.0649026924925262	0.7966714382171631	0.9262236833572388	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.3333333333333333	0.2	0.4	1029	15
FGRAMPH1_01G10423	fgraminearum	fgraminearum_newlabel	1	test	5	0.2074566960334777	0.2014238159911752	0.404341846704483	0.6117985427379609	0.0	0.6	2	3	0	0	0	0	0	0	3	0.6	True	0	0.0	False	2	0.4	True	0	0.0	False	3	0.6	True	stable_rescued	0.0	0.13333333333333333	0.26666666666666666	0.13333333333333333	1029	15
FGRAMPH1_01G10471	fgraminearum	fgraminearum_newlabel	1	test	5	0.0626199841499328	0.0142180190490438	0.925796675682068	0.9884166598320008	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.4	0.6666666666666666	0.7333333333333333	1029	15
FGRAMPH1_01G10757	fgraminearum	fgraminearum_newlabel	1	test	5	0.046279227733612	0.0097460120989996	0.92558513879776	0.971864366531372	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4666666666666667	0.6666666666666666	0.8	0.8666666666666667	1029	15
FGRAMPH1_01G10801	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0107708538416773	0.0962604057829667	0.1100241273641585	0.0992532735224812	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.2	0.13333333333333333	0.06666666666666667	0.0	1029	15
FGRAMPH1_01G11015	fgraminearum	fgraminearum_newlabel	1	test	5	0.3245347142219543	0.0882492069015771	0.4657189607620239	0.7902536749839782	0.2	1.0	0	4	0	0	0	0	1	0	4	0.8	True	0	0.0	False	0	0.0	False	0	0.0	False	4	0.8	True	high_confidence_rescued	0.06666666666666667	0.26666666666666666	0.0	0.13333333333333333	1029	15
FGRAMPH1_01G11029	fgraminearum	fgraminearum_newlabel	1	test	5	-0.2261626541614532	0.1854120430282498	0.8286962985992432	0.6025336444377899	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.3333333333333333	0.2	0.7333333333333333	1029	15
FGRAMPH1_01G11053	fgraminearum	fgraminearum_newlabel	1	test	5	-0.5295860709622502	0.2972538564974583	0.8147166132926941	0.2851305423304438	1.0	0.2	0	0	0	0	0	0	1	4	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.2	0.2	0.6	1029	15
FGRAMPH1_01G11091	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0276922345161437	0.0545024933457495	0.7690224409103393	0.7413302063941956	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.0	0.2	0.4	0.2	1029	15
FGRAMPH1_01G11109	fgraminearum	fgraminearum_newlabel	1	test	5	0.0878128886222839	0.0175416196084745	0.8613644003868103	0.9491772890090944	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.2	0.06666666666666667	0.6	1029	15
FGRAMPH1_01G11217	fgraminearum	fgraminearum_newlabel	1	test	5	0.1133360147476196	0.0510092470270241	0.8264223217964173	0.9397583365440368	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.4666666666666667	0.2	0.26666666666666666	1029	15
FGRAMPH1_01G11257	fgraminearum	fgraminearum_newlabel	1	test	5	0.0336262702941894	0.0422017206425839	0.8573324680328369	0.8909587383270263	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.6666666666666666	0.4	0.9333333333333333	0.6	1029	15
FGRAMPH1_01G11339	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0014034777879714	0.1667431867205135	0.1446370661258697	0.1432335883378982	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.2	0.0	0.13333333333333333	1029	15
FGRAMPH1_01G14205	fgraminearum	fgraminearum_newlabel	1	test	5	0.1997135579586029	0.1716639181124681	0.4552534282207489	0.6549669861793518	0.4	0.8	1	2	0	0	0	0	2	0	2	0.4	True	0	0.0	False	1	0.2	False	0	0.0	False	2	0.4	True	stable_rescued	0.06666666666666667	0.13333333333333333	0.06666666666666667	0.4	1029	15
FGRAMPH1_01G14223	fgraminearum	fgraminearum_newlabel	1	test	5	0.2339272022247314	0.0902628903268328	0.565029752254486	0.7989569544792176	0.8	1.0	0	1	0	0	0	0	4	0	1	0.2	False	0	0.0	False	0	0.0	False	0	0.0	False	1	0.2	False	seed_specific_rescued	0.0	0.26666666666666666	0.06666666666666667	0.4	1029	15
FGRAMPH1_01G14289	fgraminearum	fgraminearum_newlabel	1	test	5	0.2457644462585449	0.0435857873104513	0.7340730547904968	0.9798375010490418	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.2	0.6	0.3333333333333333	1029	15
FGRAMPH1_01G14493	fgraminearum	fgraminearum_newlabel	1	test	5	-0.5300545126199723	0.0852112847554522	0.8556393384933472	0.3255848258733749	1.0	0.0	0	0	0	0	0	0	0	5	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.2	0.4666666666666667	0.3333333333333333	1029	15
FGRAMPH1_01G14505	fgraminearum	fgraminearum_newlabel	1	test	5	-0.1242291331291198	0.0485039674835213	0.888818335533142	0.7645892024040222	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.4	0.4666666666666667	0.4	1029	15
FGRAMPH1_01G14577	fgraminearum	fgraminearum_newlabel	1	test	5	0.0596083402633667	0.0270433591623643	0.8807412147521972	0.940349555015564	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.4	0.4666666666666667	0.4	1029	15
FGRAMPH1_01G14675	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0218590974807739	0.011870980083145	0.9985968112945556	0.9767377138137816	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.4	0.8	0.8	1029	15
FGRAMPH1_01G14687	fgraminearum	fgraminearum_newlabel	1	test	5	0.1183812379837035	0.0186986060664212	0.8039207100868225	0.922301948070526	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.26666666666666666	0.4666666666666667	0.5333333333333333	1029	15
FGRAMPH1_01G14811	fgraminearum	fgraminearum_newlabel	1	test	5	0.0965620875358581	0.0790676139873396	0.7323699593544006	0.8289320468902588	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.0	0.3333333333333333	0.2	0.4666666666666667	1029	15
FGRAMPH1_01G14855	fgraminearum	fgraminearum_newlabel	1	test	5	-0.1867290467023849	0.1822799728292278	0.577395224571228	0.390666177868843	1.0	0.4	0	0	0	0	0	0	2	3	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.2	0.26666666666666666	0.13333333333333333	1029	15
FGRAMPH1_01G14873	fgraminearum	fgraminearum_newlabel	1	test	5	0.3830755710601806	0.0626200694771432	0.5402575135231018	0.9233330845832824	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.3333333333333333	0.3333333333333333	0.6666666666666666	1029	15
FGRAMPH1_01G14879	fgraminearum	fgraminearum_newlabel	1	test	5	0.0389433562755584	0.1532177839107573	0.6187789082527161	0.6577222645282745	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.13333333333333333	0.26666666666666666	0.2	1029	15
FGRAMPH1_01G14975	fgraminearum	fgraminearum_newlabel	1	test	5	0.0181535959243774	0.0695249520494917	0.7764610290527344	0.7946146249771118	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.5333333333333333	0.3333333333333333	0.4	0.26666666666666666	1029	15
FGRAMPH1_01G15103	fgraminearum	fgraminearum_newlabel	1	test	5	0.1459755420684814	0.1747997275322424	0.626106595993042	0.7720821380615235	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.2	0.4666666666666667	0.4666666666666667	1029	15
FGRAMPH1_01G15113	fgraminearum	fgraminearum_newlabel	1	test	5	0.5186165988445282	0.0790812235871166	0.4125684797763824	0.9311850786209106	0.0	1.0	0	5	0	0	0	0	0	0	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	high_confidence_rescued	0.13333333333333333	0.2	0.06666666666666667	0.4	1029	15
FGRAMPH1_01G15207	fgraminearum	fgraminearum_newlabel	1	test	5	0.0335151433944702	0.0047046363954867	0.9612903952598572	0.9948055386543274	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.7333333333333333	0.6666666666666666	0.8666666666666667	0.7333333333333333	1029	15
FGRAMPH1_01G15399	fgraminearum	fgraminearum_newlabel	1	test	5	-0.05082733258605	0.1543075498624919	0.2699687868356704	0.2191414542496204	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.0	0.3333333333333333	0.06666666666666667	0.26666666666666666	1029	15
FGRAMPH1_01G16793	fgraminearum	fgraminearum_newlabel	1	test	5	-0.2138179357163608	0.0167161801555742	0.2162867277860641	0.0024687920697032	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.0	0.0	0.13333333333333333	0.0	1029	15
FGRAMPH1_01G17125	fgraminearum	fgraminearum_newlabel	1	test	5	0.0619217947125434	0.1090004525913448	0.1095991909503936	0.1715209856629371	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued	0.0	0.13333333333333333	0.0	0.2	1029	15
FGRAMPH1_01G17257	fgraminearum	fgraminearum_newlabel	1	test	5	0.0640127062797546	0.017144316058986	0.8669828414916992	0.930995547771454	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.4	0.4	0.6	1029	15
FGRAMPH1_01G17299	fgraminearum	fgraminearum_newlabel	1	test	5	0.1841816186904906	0.0536195722473593	0.7535202145576477	0.9377018332481384	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.0	0.4666666666666667	0.13333333333333333	0.5333333333333333	1029	15
FGRAMPH1_01G17337	fgraminearum	fgraminearum_newlabel	1	test	5	-0.7174490266919747	0.0198443079053072	0.7205168247222901	0.0030677980303152	1.0	0.0	0	0	0	0	0	0	0	5	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.13333333333333333	0.4666666666666667	0.0	1029	15
FGRAMPH1_01G17349	fgraminearum	fgraminearum_newlabel	1	test	5	-0.5712707467377186	0.1175336727460989	0.7889572978019714	0.2176865510642528	1.0	0.0	0	0	0	0	0	0	0	5	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.2	0.26666666666666666	0.4666666666666667	0.2	1029	15
FGRAMPH1_01G17375	fgraminearum	fgraminearum_newlabel	1	test	5	0.1083359837532043	0.008852573338069	0.8668467402458191	0.9751827239990234	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.3333333333333333	0.4	0.5333333333333333	1029	15
FGRAMPH1_01G17385	fgraminearum	fgraminearum_newlabel	1	test	5	-0.5287363812327385	0.1435865665974314	0.7548879861831665	0.2261516049504279	1.0	0.0	0	0	0	0	0	0	0	5	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.0	0.06666666666666667	0.06666666666666667	0.13333333333333333	1029	15
FGRAMPH1_01G17395	fgraminearum	fgraminearum_newlabel	1	test	5	-0.4525912848737789	0.0419141870339367	0.465823483467102	0.013232198593323	0.2	0.0	4	0	0	0	0	0	0	1	0	0.0	False	0	0.0	False	4	0.8	True	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.0	0.26666666666666666	0.06666666666666667	1029	15
FGRAMPH1_01G17427	fgraminearum	fgraminearum_newlabel	1	test	5	-0.4990689799189567	0.215829779811126	0.8281492948532104	0.3290803149342536	1.0	0.4	0	0	0	0	0	0	2	3	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.2	0.6666666666666666	0.13333333333333333	1029	15
FGRAMPH1_01G17637	fgraminearum	fgraminearum_newlabel	1	test	5	0.0124499797821045	0.0074827892003085	0.9713140606880188	0.9837640404701232	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.6666666666666666	0.5333333333333333	0.8666666666666667	0.9333333333333333	1029	15
FGRAMPH1_01G17851	fgraminearum	fgraminearum_newlabel	1	test	5	0.1307666182518005	0.2945607487440546	0.5546804308891297	0.6854470491409301	0.8	0.8	0	1	0	0	0	0	3	1	1	0.2	False	0	0.0	False	0	0.0	False	0	0.0	False	1	0.2	False	seed_specific_rescued	0.06666666666666667	0.4	0.06666666666666667	0.3333333333333333	1029	15
FGRAMPH1_01G17885	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0328223705291748	0.1235711179356851	0.8662970781326294	0.8334747076034545	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4666666666666667	0.5333333333333333	0.2	0.4666666666666667	1029	15
FGRAMPH1_01G17903	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0063884615898131	0.0677830350128833	0.9128288984298706	0.9064404368400574	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.3333333333333333	0.5333333333333333	0.7333333333333333	0.4666666666666667	1029	15
FGRAMPH1_01G17935	fgraminearum	fgraminearum_newlabel	1	test	5	-0.1379304528236389	0.0929954012650024	0.9111863374710084	0.7732558846473694	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.5333333333333333	0.2	0.6	0.4	1029	15
FGRAMPH1_01G17979	fgraminearum	fgraminearum_newlabel	1	test	5	0.047468101978302	0.0069152723929982	0.9464542746543884	0.9939223766326905	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.8	0.4	0.9333333333333333	0.6666666666666666	1029	15
FGRAMPH1_01G18045	fgraminearum	fgraminearum_newlabel	1	test	5	0.003575849533081	0.0213413964220545	0.9733319759368896	0.9769078254699708	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.5333333333333333	0.4	0.6666666666666666	0.8	1029	15
FGRAMPH1_01G18095	fgraminearum	fgraminearum_newlabel	1	test	5	0.0658657193183898	0.0078463048997243	0.930586290359497	0.9964520096778868	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4666666666666667	0.5333333333333333	1.0	0.6	1029	15
FGRAMPH1_01G18115	fgraminearum	fgraminearum_newlabel	1	test	5	0.1370546072721481	0.1387840904653428	0.20793918967247	0.3449937969446182	0.0	0.2	4	1	0	0	0	0	0	0	1	0.2	False	0	0.0	False	4	0.8	True	0	0.0	False	1	0.2	False	seed_specific_rescued	0.06666666666666667	0.13333333333333333	0.0	0.13333333333333333	1029	15
FGRAMPH1_01G18167	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0477608561515808	0.2233913071517609	0.6867856860160828	0.6390248298645019	1.0	0.6	0	0	0	0	0	0	3	2	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.26666666666666666	0.6	0.13333333333333333	1029	15
FGRAMPH1_01G18171	fgraminearum	fgraminearum_newlabel	1	test	5	0.7119261234998703	0.0483283328620583	0.1947574883699416	0.906683611869812	0.0	1.0	0	5	0	0	0	0	0	0	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	high_confidence_rescued	0.06666666666666667	0.26666666666666666	0.0	0.4666666666666667	1029	15
FGRAMPH1_01G18365	fgraminearum	fgraminearum_newlabel	1	test	5	0.0026777505874633	0.0021081979637277	0.9917231798171996	0.994400930404663	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.7333333333333333	0.4	0.8666666666666667	0.8	1029	15
FGRAMPH1_01G18433	fgraminearum	fgraminearum_newlabel	1	test	5	0.487890399992466	0.1543035624229353	0.2989742502570152	0.7868646502494812	0.0	1.0	0	5	0	0	0	0	0	0	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	high_confidence_rescued	0.2	0.26666666666666666	0.2	0.4666666666666667	1029	15
FGRAMPH1_01G18513	fgraminearum	fgraminearum_newlabel	1	test	5	0.0363605141639709	0.004019400338982	0.946637201309204	0.982997715473175	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4666666666666667	0.4666666666666667	0.5333333333333333	0.6666666666666666	1029	15
FGRAMPH1_01G18923	fgraminearum	fgraminearum_newlabel	1	test	5	-0.6201092150062324	0.2318837942986525	0.8971858501434327	0.2770766351372003	1.0	0.2	0	0	0	0	0	0	1	4	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.26666666666666666	0.5333333333333333	0.6666666666666666	0.2	1029	15
FGRAMPH1_01G18925	fgraminearum	fgraminearum_newlabel	1	test	5	-0.3857153385877609	0.1769734153088533	0.7678956985473633	0.3821803599596023	1.0	0.4	0	0	0	0	0	0	2	3	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.4	0.26666666666666666	0.6	0.26666666666666666	1029	15
FGRAMPH1_01G19153	fgraminearum	fgraminearum_newlabel	1	test	5	-0.2768033623695373	0.1950830938596672	0.7265891671180725	0.4497858047485351	1.0	0.4	0	0	0	0	0	0	2	3	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.13333333333333333	0.13333333333333333	0.6	0.26666666666666666	1029	15
FGRAMPH1_01G19275	fgraminearum	fgraminearum_newlabel	1	test	5	0.0340102672576904	0.0685525107332168	0.5688835024833679	0.6028937697410583	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.0	0.2	0.26666666666666666	0.2	1029	15
FGRAMPH1_01G19281	fgraminearum	fgraminearum_newlabel	1	test	5	0.1000033736228943	0.0209700188535143	0.8756074786186219	0.975610852241516	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.4666666666666667	0.8	0.8666666666666667	1029	15
FGRAMPH1_01G19417	fgraminearum	fgraminearum_newlabel	1	test	5	0.1697279810905456	0.1908976123235673	0.5038640141487122	0.6735919952392578	0.6	0.8	0	2	0	0	0	0	2	1	2	0.4	True	0	0.0	False	0	0.0	False	0	0.0	False	2	0.4	True	stable_rescued	0.06666666666666667	0.26666666666666666	0.0	0.4	1029	15
FGRAMPH1_01G19527	fgraminearum	fgraminearum_newlabel	1	test	5	-0.0559491872787475	0.1156198702497276	0.5678261697292328	0.5118769824504852	0.8	0.6	1	0	0	0	0	0	3	1	0	0.0	False	0	0.0	False	1	0.2	False	0	0.0	False	0	0.0	False	not_rescued	0.06666666666666667	0.26666666666666666	0.0	0.13333333333333333	1029	15
