node_id	label	split	baseline_pred_label	baseline_pred_score	esm2_pred_label	esm2_pred_score	transition	protocol	species	seed	subset	delta_probability	transition_display
FGRAMPH1_01G18395	0	test	1	0.9145389199256896	1	0.992391049861908	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.07785212993621837	persistent_FP
FGRAMPH1_01G18429	0	test	0	0.3595188856124878	0	1.735999788365916e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.359518883876488	TN_stable
FGRAMPH1_01G18433	1	test	0	0.4321078956127167	1	0.7916494607925415	FN_to_TP_rescued	fgraminearum_newlabel	fgraminearum	1030	test	0.35954156517982483	FN_to_TP_rescued
FGRAMPH1_01G18435	0	test	1	0.5135254263877869	0	0.105387382209301	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1030	test	-0.40813804417848587	FP_to_TN_corrected
FGRAMPH1_01G18443	0	test	0	0.0424984246492385	0	4.664990228775423e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.04249375965900973	TN_stable
FGRAMPH1_01G18451	0	test	0	0.3265679776668548	0	1.1121874088360071e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.3265679665449807	TN_stable
FGRAMPH1_01G18455	0	test	0	0.0343097820878028	0	0.0036721306387335	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.030637651449069297	TN_stable
FGRAMPH1_01G18459	0	test	1	0.6714120507240295	1	0.8590394854545593	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.18762743473052979	persistent_FP
FGRAMPH1_01G18499	0	test	0	0.3412133157253265	0	0.0631259754300117	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.2780873402953148	TN_stable
FGRAMPH1_01G18507	0	test	0	0.1418264657258987	0	1.3473064427671488e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.14181299266147102	TN_stable
FGRAMPH1_01G18509	0	test	0	0.3622137308120727	0	6.238306923478376e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.3622074925051492	TN_stable
FGRAMPH1_01G18513	1	test	1	0.95619934797287	1	0.98735111951828	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.031151771545410045	TP_stable
FGRAMPH1_01G18543	0	test	1	0.9512597322463988	1	0.9115426540374756	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	-0.03971707820892323	persistent_FP
FGRAMPH1_01G18555	0	test	0	0.18360136449337	0	9.488413343206048e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.18350648035993794	TN_stable
FGRAMPH1_01G18579	0	test	0	0.0730640441179275	0	1.515753751846205e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.07306252836417565	TN_stable
FGRAMPH1_01G18587	0	test	0	0.1423549652099609	0	1.659208465065731e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.14235496504404008	TN_stable
FGRAMPH1_01G18595	0	test	0	0.197037860751152	0	3.070028640195233e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.197037553748288	TN_stable
FGRAMPH1_01G18605	0	test	0	0.1464346349239349	0	8.612256741091784e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.14643463491532266	TN_stable
FGRAMPH1_01G18615	0	test	0	4.877175524597988e-05	0	0.0003846943436656	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.0003359225884196201	TN_stable
FGRAMPH1_01G18623	0	test	0	0.0011805158574134	0	8.821991286822595e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0011716938661265775	TN_stable
FGRAMPH1_01G18639	0	test	1	0.8638185262680054	1	0.6906452775001526	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	-0.17317324876785278	persistent_FP
FGRAMPH1_01G18645	0	test	0	0.2931532263755798	0	0.0014947283780202	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.29165849799755955	TN_stable
FGRAMPH1_01G18647	0	test	0	0.0071742595173418	0	8.004038676290294e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.007174179476955037	TN_stable
FGRAMPH1_01G18669	0	test	0	0.0100312223657965	0	3.3528131620946566e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.010031222365796467	TN_stable
FGRAMPH1_01G18673	0	test	1	0.5160210132598877	1	0.5709840059280396	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.054962992668151855	persistent_FP
FGRAMPH1_01G18675	0	test	0	0.3079451322555542	0	0.1766113191843032	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.131333813071251	TN_stable
FGRAMPH1_01G18679	0	test	0	0.0799726769328117	0	0.0002498513495083	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.07972282558330339	TN_stable
FGRAMPH1_01G18681	0	test	0	0.0395971573889255	0	3.480994928395376e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.03956234743964154	TN_stable
FGRAMPH1_01G18683	0	test	0	0.1733658760786056	0	1.7213650643777e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.17336587606139195	TN_stable
FGRAMPH1_01G18705	0	test	0	0.0446481294929981	0	3.5331218839473883e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.04464809416177926	TN_stable
FGRAMPH1_01G18711	0	test	0	0.1219441890716552	0	0.0023668287321925	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.1195773603394627	TN_stable
FGRAMPH1_01G18721	0	test	0	0.4931825399398803	0	4.076880577486008e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.49314177113410546	TN_stable
FGRAMPH1_01G18747	0	test	0	0.4395357370376587	0	8.382856321986765e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.4394519084744388	TN_stable
FGRAMPH1_01G18781	0	test	0	0.105943888425827	0	5.2446637255343376e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.10594383597918974	TN_stable
FGRAMPH1_01G18793	0	test	0	3.51627221562012e-07	0	1.497973968267059e-23	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-3.51627221562012e-07	TN_stable
FGRAMPH1_01G18797	0	test	0	0.0305140428245067	0	1.5662484533613373e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.03051404282449104	TN_stable
FGRAMPH1_01G18799	0	test	0	0.1163819655776023	0	3.9386718526657205e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.11637802690574964	TN_stable
FGRAMPH1_01G18837	0	test	1	0.8397845029830933	0	0.0001492571755079	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1030	test	-0.8396352458075853	FP_to_TN_corrected
FGRAMPH1_01G18839	0	test	0	0.0510009601712226	0	1.4009587828473122e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.05100096017120859	TN_stable
FGRAMPH1_01G18859	0	test	0	0.4150294661521911	0	0.0074682459235191	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.407561220228672	TN_stable
FGRAMPH1_01G18865	0	test	0	0.0281544439494609	0	7.751969300306104e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.02815444394945315	TN_stable
FGRAMPH1_01G18869	0	test	0	0.0112018892541527	0	0.0903094485402107	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.07910755928605799	TN_stable
FGRAMPH1_01G18881	0	test	0	0.0375018902122974	0	3.876122079554678e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.037501890208421276	TN_stable
FGRAMPH1_01G18887	0	test	0	0.0402080081403255	0	1.0773147929299396e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.040208007063010705	TN_stable
FGRAMPH1_01G18889	0	test	0	0.030247788876295	0	8.151548961657026e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.030247788876213485	TN_stable
FGRAMPH1_01G18923	1	test	1	0.8710924386978149	0	0.2490218579769134	TP_to_FN_regressed	fgraminearum_newlabel	fgraminearum	1030	test	-0.6220705807209015	TP_to_FN_regressed
FGRAMPH1_01G18925	1	test	1	0.7880436182022095	0	0.2923338115215301	TP_to_FN_regressed	fgraminearum_newlabel	fgraminearum	1030	test	-0.4957098066806794	TP_to_FN_regressed
FGRAMPH1_01G18933	0	test	0	0.0002281433553434	0	2.1740486945988257e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.00022814335534337827	TN_stable
FGRAMPH1_01G18955	0	test	0	0.003532126545906	0	1.0177329824853972e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.003532126545905898	TN_stable
FGRAMPH1_01G18975	0	test	0	0.0791377499699592	0	3.243602275659896e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.07913774672635693	TN_stable
FGRAMPH1_01G18999	0	test	0	0.0806587263941764	0	4.474563948531074e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.08065872638970184	TN_stable
FGRAMPH1_01G19011	0	test	0	0.1212540864944458	0	0.3197865784168243	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.19853249192237848	TN_stable
FGRAMPH1_01G19033	0	test	0	0.041413377970457	0	1.3295795020518142e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.041413377957161206	TN_stable
FGRAMPH1_01G19035	0	test	1	0.8445508480072021	1	0.639419674873352	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	-0.2051311731338501	persistent_FP
FGRAMPH1_01G19041	0	test	0	1.581031028763391e-05	0	0.0520127639174461	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.05199695360715847	TN_stable
FGRAMPH1_01G19049	0	test	1	0.670009970664978	0	0.1197800934314727	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1030	test	-0.5502298772335054	FP_to_TN_corrected
FGRAMPH1_01G19069	0	test	1	0.9425764679908752	1	0.9588565230369568	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.016280055046081543	persistent_FP
FGRAMPH1_01G19083	0	test	0	0.242642343044281	0	0.0003982353082392	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.2422441077360418	TN_stable
FGRAMPH1_01G19087	0	test	0	0.4371797740459442	0	7.81272683525458e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.43710164677759167	TN_stable
FGRAMPH1_01G19093	0	test	0	0.0137672759592533	0	0.0079891849309206	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.005778091028332702	TN_stable
FGRAMPH1_01G19105	0	test	1	0.7842292785644531	1	0.916849672794342	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.13262039422988892	persistent_FP
FGRAMPH1_01G19119	0	test	0	0.0450318828225135	0	0.004512527026236	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.040519355796277495	TN_stable
FGRAMPH1_01G19125	0	test	0	0.1726170033216476	0	3.602218930609524e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.1725809811323415	TN_stable
FGRAMPH1_01G19135	0	test	0	0.0510859154164791	0	1.0008880053646865e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.05108491452847373	TN_stable
FGRAMPH1_01G19151	0	test	0	0.0356687344610691	0	0.0028998467605561	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.032768887700513	TN_stable
FGRAMPH1_01G19153	1	test	1	0.7420318722724915	0	0.4960509240627289	TP_to_FN_regressed	fgraminearum_newlabel	fgraminearum	1030	test	-0.24598094820976257	TP_to_FN_regressed
FGRAMPH1_01G19161	0	test	0	0.13831827044487	0	9.558505098539172e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.13831731459436014	TN_stable
FGRAMPH1_01G19163	0	test	0	1.7453066547545862e-08	0	1.1432874639409963e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-1.7453055114671223e-08	TN_stable
FGRAMPH1_01G19189	0	test	0	0.0215783901512622	0	1.660243360704968e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0215783901512456	TN_stable
FGRAMPH1_01G19195	0	test	0	0.0117516312748193	0	0.0009767314186319	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0107748998561874	TN_stable
FGRAMPH1_01G19199	0	test	0	0.0818816050887107	0	1.7428539722530443e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.08188160334585673	TN_stable
FGRAMPH1_01G19259	0	test	1	0.8626978993415833	1	0.9237123727798462	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.06101447343826294	persistent_FP
FGRAMPH1_01G19275	1	test	1	0.5804851651191711	1	0.5057781338691711	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.07470703125	TP_stable
FGRAMPH1_01G19281	1	test	1	0.8552646040916443	1	0.9757044315338136	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.1204398274421693	TP_stable
FGRAMPH1_01G19297	0	test	0	0.006379053927958	0	2.3405309690360813e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.00637903052264831	TN_stable
FGRAMPH1_01G19313	0	test	0	0.0641709193587303	0	0.0022077825851738	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0619631367735565	TN_stable
FGRAMPH1_01G19329	0	test	0	0.3682966530323028	0	0.2856586277484894	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.08263802528381342	TN_stable
FGRAMPH1_01G19371	0	test	1	0.5767548084259033	1	0.9311098456382751	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.3543550372123718	persistent_FP
FGRAMPH1_01G19377	0	test	0	0.1945689916610717	0	1.064143391460437e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.19456899165043026	TN_stable
FGRAMPH1_01G19389	0	test	0	0.2062139809131622	0	6.468472975029727e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.2062133340658647	TN_stable
FGRAMPH1_01G19397	0	test	0	0.1239175274968147	0	2.130490975105204e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.12389622258706365	TN_stable
FGRAMPH1_01G19403	0	test	0	0.0029447230044752	0	9.713483350992648e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.002944713290991849	TN_stable
FGRAMPH1_01G19417	1	test	1	0.6620936989784241	1	0.8091340065002441	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.14704030752182007	TP_stable
FGRAMPH1_01G19435	0	test	0	0.0331236086785793	0	1.1021012661510678e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.03312360867846909	TN_stable
FGRAMPH1_01G19439	0	test	0	0.0124510545283555	0	2.639572649343336e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.012451028132629006	TN_stable
FGRAMPH1_01G19445	0	test	0	0.4772631525993347	0	0.330073744058609	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.1471894085407257	TN_stable
FGRAMPH1_01G19461	0	test	0	0.1431481838226318	0	4.990430291229586e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.14314817883220152	TN_stable
FGRAMPH1_01G19465	0	test	0	0.0385151095688343	0	5.090502600069158e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.038464204542833606	TN_stable
FGRAMPH1_01G19493	0	test	0	0.4424062371253967	0	0.0003465959161985	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.44205964120919816	TN_stable
FGRAMPH1_01G19509	0	test	0	0.2948158681392669	0	0.018924131989479	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.2758917361497879	TN_stable
FGRAMPH1_01G19517	0	test	1	0.7616156935691833	1	0.8078892230987549	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.04627352952957153	persistent_FP
FGRAMPH1_01G19525	0	test	0	0.2222526669502258	0	2.0318201165991925e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.22225246376821414	TN_stable
FGRAMPH1_01G19527	1	test	1	0.6053773760795593	1	0.6620510220527649	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.056673645973205566	TP_stable
FGRAMPH1_01G19535	1	test	1	0.5434888005256653	1	0.7852059602737427	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.2417171597480774	TP_stable
FGRAMPH1_01G19539	0	test	0	0.2023645490407943	0	2.822808431446333e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.20236454621798586	TN_stable
FGRAMPH1_01G19543	0	test	0	0.0038148707244545	0	1.1316751091783317e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0038148594077034082	TN_stable
FGRAMPH1_01G19545	0	test	1	0.5528052449226379	0	5.857979886059184e-06	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1030	test	-0.5527993869427519	FP_to_TN_corrected
FGRAMPH1_01G19551	0	test	0	0.1082087159156799	0	6.365444278344512e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.10820807937125207	TN_stable
FGRAMPH1_01G19561	0	test	0	0.3258976638317108	0	2.268415755679598e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.32589539541595514	TN_stable
FGRAMPH1_01G19565	0	test	0	0.0932527258992195	0	1.3267543508277413e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.09325271263167599	TN_stable
FGRAMPH1_01G19569	0	test	0	0.4222821593284607	0	5.881103382066043e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.42228215874035036	TN_stable
FGRAMPH1_01G19573	0	test	0	0.0019249282777309	0	7.298903074115515e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0018519392469897448	TN_stable
FGRAMPH1_01G19575	0	test	0	0.0923326537013053	0	7.329292744549451e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.09233265370123202	TN_stable
FGRAMPH1_01G19583	0	test	0	0.1145728901028633	0	0.057239182293415	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0573337078094483	TN_stable
FGRAMPH1_01G19605	0	test	0	0.4243395030498504	0	0.000343392312061	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.4239961107377894	TN_stable
FGRAMPH1_01G19619	0	test	0	0.4339040517807007	0	0.0026941793039441	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.4312098724767566	TN_stable
FGRAMPH1_01G19633	1	test	1	0.9111630320549012	1	0.9647955894470216	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.05363255739212036	TP_stable
FGRAMPH1_01G19641	0	test	1	0.5515296459197998	1	0.8917334675788879	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.34020382165908813	persistent_FP
FGRAMPH1_01G19675	0	test	0	0.4343369901180267	1	0.7953254580497742	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1030	test	0.3609884679317475	TN_to_FP_regressed
FGRAMPH1_01G19685	1	test	1	0.7911739945411682	1	0.9331194758415222	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.141945481300354	TP_stable
FGRAMPH1_01G19695	0	test	0	0.4302049577236175	0	0.0646192356944084	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.3655857220292091	TN_stable
FGRAMPH1_01G19711	0	test	0	0.259150743484497	0	6.209827006387059e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.2591445336574906	TN_stable
FGRAMPH1_01G19715	0	test	0	0.2384007722139358	0	5.1558261475292966e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.2383492139524605	TN_stable
FGRAMPH1_01G19723	0	test	0	0.0306656938046216	0	8.620133079562109e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.03066569371842027	TN_stable
FGRAMPH1_01G19733	0	test	0	0.2853667438030243	0	2.7277494041300088e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.28536671652553025	TN_stable
FGRAMPH1_01G19743	0	test	0	0.0002686165098566	0	0.038546148687601	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.0382775321777444	TN_stable
FGRAMPH1_01G19747	0	test	0	0.0088338134810328	0	0.4026961326599121	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.3938623191788793	TN_stable
FGRAMPH1_01G19753	1	test	1	0.9317930936813354	1	0.9104658365249634	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.02132725715637207	TP_stable
FGRAMPH1_01G19757	0	test	0	0.0724324136972427	0	0.0001749295333866	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.07225748416385609	TN_stable
FGRAMPH1_01G19767	1	test	1	0.7827585935592651	1	0.9726930260658264	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.18993443250656128	TP_stable
FGRAMPH1_01G19777	0	test	0	0.0837910398840904	0	8.379236540734247e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.08379103987571115	TN_stable
FGRAMPH1_01G19785	0	test	0	0.1205054745078086	0	7.099891718098661e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.1204983746160905	TN_stable
FGRAMPH1_01G19787	0	test	0	0.2100248336791992	0	7.66384710004786e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.21001716983209914	TN_stable
FGRAMPH1_01G19799	1	test	1	0.8295271396636963	1	0.971435546875	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.1419084072113037	TP_stable
FGRAMPH1_01G19807	0	test	1	0.9321821331977844	1	0.7412794232368469	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	-0.1909027099609375	persistent_FP
FGRAMPH1_01G19823	0	test	0	0.2823230922222137	0	0.0303968414664268	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.2519262507557869	TN_stable
FGRAMPH1_01G19835	0	test	0	0.0058511197566986	0	1.1882247186179027e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0058511078744514135	TN_stable
FGRAMPH1_01G19883	0	test	0	0.0482062622904777	0	0.1863033473491668	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.1380970850586891	TN_stable
FGRAMPH1_01G19893	0	test	1	0.7232017517089844	0	0.4311290085315704	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1030	test	-0.292072743177414	FP_to_TN_corrected
FGRAMPH1_01G19897	0	test	1	0.5313247442245483	1	0.8553845286369324	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.32405978441238403	persistent_FP
FGRAMPH1_01G19915	0	test	1	0.6994081735610962	0	0.0594315752387046	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1030	test	-0.6399765983223916	FP_to_TN_corrected
FGRAMPH1_01G19935	0	test	0	0.2185126990079879	1	0.5208160281181335	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1030	test	0.3023033291101457	TN_to_FP_regressed
FGRAMPH1_01G19943	0	test	0	0.3930771350860595	0	0.0538462549448013	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.33923088014125824	TN_stable
FGRAMPH1_01G19945	0	test	0	7.414227638946613e-06	0	0.017691072076559	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.017683657848920054	TN_stable
FGRAMPH1_01G19955	1	test	1	0.6375052332878113	1	0.8436630964279175	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.2061578631401062	TP_stable
FGRAMPH1_01G19967	0	test	0	0.0641153007745742	0	6.850448386330754e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.06411523227009033	TN_stable
FGRAMPH1_01G19983	0	test	1	0.9001827836036682	1	0.8948162794113159	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	-0.005366504192352295	persistent_FP
FGRAMPH1_01G19991	0	test	0	0.0177977103739976	0	6.07281299380702e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.017791637561003795	TN_stable
FGRAMPH1_01G20007	0	test	0	0.1910949647426605	0	2.620180694634655e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.19109493854085355	TN_stable
FGRAMPH1_01G20021	0	test	1	0.525111734867096	1	0.9821116924285888	FP_persistent	fgraminearum_newlabel	fgraminearum	1030	test	0.4569999575614928	persistent_FP
FGRAMPH1_01G20025	0	test	0	0.2974656522274017	0	0.3288814723491668	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.03141582012176514	TN_stable
FGRAMPH1_01G20029	1	test	1	0.6788210272789001	1	0.7447550892829895	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.06593406200408936	TP_stable
FGRAMPH1_01G20051	0	test	0	0.1453077346086502	0	5.466080062535572e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.1453077346081036	TN_stable
FGRAMPH1_01G20057	0	test	0	0.0023936671204864	0	1.1971620361705961e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0023936659233243637	TN_stable
FGRAMPH1_01G20059	0	test	0	0.4018873870372772	0	5.1906344111785074e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.4018873351309331	TN_stable
FGRAMPH1_01G20121	1	test	1	0.7656981945037842	1	0.8975784182548523	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.13188022375106812	TP_stable
FGRAMPH1_01G20145	0	test	0	0.3622794449329376	0	0.0128856794908642	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.3493937654420734	TN_stable
FGRAMPH1_01G20149	1	test	0	0.349459558725357	0	0.3194999396800995	FN_persistent	fgraminearum_newlabel	fgraminearum	1030	test	-0.029959619045257513	persistent_FN
FGRAMPH1_01G20153	1	test	1	0.94693922996521	1	0.6109951138496399	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.33594411611557007	TP_stable
FGRAMPH1_01G20191	1	test	1	0.902601718902588	1	0.8371330499649048	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.06546866893768322	TP_stable
FGRAMPH1_01G20231	0	test	0	0.2627272009849548	0	0.0734811201691627	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.18924608081579208	TN_stable
FGRAMPH1_01G20237	1	test	1	0.9217707514762878	1	0.7887036800384521	TP_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.1330670714378357	TP_stable
FGRAMPH1_01G20257	0	test	0	0.1837529093027115	0	0.2024837434291839	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	0.018730834126472418	TN_stable
FGRAMPH1_01G20259	0	test	0	0.0605997554957866	0	0.0010321125155314	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0595676429802552	TN_stable
FGRAMPH1_01G20261	0	test	0	0.2188231945037841	0	0.2011829912662506	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.017640203237533486	TN_stable
FGRAMPH1_01G20271	0	test	0	0.0526232905685901	0	0.012170486152172	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.0404528044164181	TN_stable
FGRAMPH1_01G20279	0	test	1	0.6696628928184509	0	0.0002692929410841	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1030	test	-0.6693935998773668	FP_to_TN_corrected
FGRAMPH1_01G20283	0	test	0	0.1273985803127288	0	1.6390542256772278e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1030	test	-0.12739856392218654	TN_stable
