node_id	label	split	baseline_pred_label	baseline_pred_score	esm2_pred_label	esm2_pred_score	transition	protocol	species	seed	subset	delta_probability	transition_display	umap1	umap2
S000001670	0	test	0	0.0022958673071116	0	1.7142698425232084e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.002294153037269077	TN_stable	1.5404655	-1.1661935
S000001677	0	test	1	0.5666184425354004	0	0.2330958247184753	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.3335226178169251	FP_to_TN_corrected	-2.6720245	-3.0705636
S000001692	0	test	0	0.0448473431169986	0	0.000261417531874	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0445859255851246	TN_stable	-0.42305255	-0.055441357
S000001694	0	test	0	0.3723354637622833	0	0.0003443032910581	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3719911604712252	TN_stable	1.0204204	-2.9515436
S000001697	0	test	0	0.2594748735427856	0	0.0271138194948434	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2323610540479422	TN_stable	-0.6115565	-2.958182
S000001701	0	test	0	0.0010457823518663	0	4.309201813157415e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0010414731500531427	TN_stable	1.3712976	-2.8839223
S000001705	0	test	0	0.0360828042030334	0	0.0214941911399364	TN_stable	scerevisiae	scerevisiae	1029	test	-0.014588613063097	TN_stable	0.7495142	1.223948
S000001717	0	test	0	0.0004248052136972	0	5.660244278260507e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.00036820277091459495	TN_stable	0.76020426	-3.2157075
S000001734	0	test	1	0.7593519687652588	1	0.6743496656417847	FP_persistent	scerevisiae	scerevisiae	1029	test	-0.08500230312347412	persistent_FP	-2.6756198	-1.7464843
S000001747	0	test	0	0.0443840101361274	0	0.0569114983081817	TN_stable	scerevisiae	scerevisiae	1029	test	0.012527488172054298	TN_stable	-1.4373178	-1.8849149
S000001752	0	test	0	0.3309072256088257	0	0.0080477418377995	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3228594837710262	TN_stable	-1.9242692	1.5366832
S000001770	1	test	1	0.9639317393302916	1	0.99405437707901	TP_stable	scerevisiae	scerevisiae	1029	test	0.030122637748718373	TP_stable	-4.5220175	0.18218592
S000001771	1	test	1	0.8172632455825806	1	0.9821632504463196	TP_stable	scerevisiae	scerevisiae	1029	test	0.164900004863739	TP_stable	-4.0414567	0.84856296
S000001778	0	test	0	0.2822609841823578	0	0.0005090633640065	TN_stable	scerevisiae	scerevisiae	1029	test	-0.28175192081835126	TN_stable	0.39785635	-3.7818437
S000001791	1	test	1	0.6757237315177917	1	0.9971235394477844	TP_stable	scerevisiae	scerevisiae	1029	test	0.3213998079299927	TP_stable	-4.3881626	1.3423959
S000001798	0	test	0	0.3446331620216369	0	0.0001653800572967	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3444677819643402	TN_stable	-1.5635778	1.0382347
S000001800	0	test	1	0.90035080909729	0	0.0022918798495084	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.8980589292477816	FP_to_TN_corrected	-0.16486137	-2.744967
S000001802	0	test	1	0.5709043145179749	0	0.0129800541326403	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.5579242603853346	FP_to_TN_corrected	-1.5071962	-1.8554968
S000001808	0	test	0	0.3336209654808044	0	9.001121981100368e-08	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3336208754695846	TN_stable	0.31110054	2.3396604
S000001813	0	test	0	0.0012455566320568	0	4.238501460918087e-08	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0012455142470421908	TN_stable	1.3644596	0.35778424
S000001814	0	test	0	0.002647541463375	0	3.097535783425087e-09	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0026475383658392166	TN_stable	1.4023457	0.21285275
S000001839	0	test	0	0.0001857264142017	0	2.569453272371902e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0001854694688744628	TN_stable	0.77141345	-0.77646077
S000001840	0	test	0	0.0430166088044643	0	0.0007109091384336	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0423056996660307	TN_stable	0.82065624	-0.3183823
S000001841	0	test	0	0.0113244149833917	0	0.00018207001267	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0111423449707217	TN_stable	0.96476936	-3.13719
S000001845	0	test	0	0.2381683886051178	0	0.0112134627997875	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2269549258053303	TN_stable	-2.4238563	2.1632218
S000001867	0	test	0	0.1004558876156807	0	1.4696229300170671e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.10044119138638052	TN_stable	-0.0008981022	1.0317994
S000001869	0	test	0	0.2864281237125397	0	0.2238007932901382	TN_stable	scerevisiae	scerevisiae	1029	test	-0.06262733042240148	TN_stable	-3.52538	0.77439684
S000001874	0	test	0	0.0131934005767107	0	0.0007247317698784	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0124686688068323	TN_stable	1.3978053	-0.5888399
S000001876	0	test	1	0.706725001335144	0	0.0320496186614036	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6746753826737404	FP_to_TN_corrected	0.2892498	-3.5205324
S000001882	0	test	0	0.0055562946945428	0	1.7790577899745585e-08	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0055562769039649	TN_stable	0.76888967	3.2185812
S000001884	0	test	0	0.3465564548969269	0	3.969881436205469e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3465167560825648	TN_stable	1.3606311	-0.7174556
S000001890	0	test	0	0.1344235092401504	0	0.0080200023949146	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1264035068452358	TN_stable	-0.9145784	-1.057285
S000001891	0	test	0	0.4852283298969269	0	0.0001051323997671	TN_stable	scerevisiae	scerevisiae	1029	test	-0.48512319749715976	TN_stable	-2.1191514	0.61396533
S000001910	0	test	0	0.0230216067284345	0	0.0026681951712816	TN_stable	scerevisiae	scerevisiae	1029	test	-0.020353411557152902	TN_stable	-0.541458	-1.6237631
S000001914	0	test	0	0.026294931769371	0	0.0018921680748462	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0244027636945248	TN_stable	0.03458098	-2.595694
S000001918	0	test	0	0.0011548514012247	0	9.275389701093872e-13	TN_stable	scerevisiae	scerevisiae	1029	test	-0.001154851400297161	TN_stable	0.29623425	1.1452216
S000001919	0	test	0	0.1311637610197067	0	3.120342626061756e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.13116064067708064	TN_stable	0.35164446	1.5505964
S000001922	0	test	0	0.0087961172685027	0	1.652224490555909e-08	TN_stable	scerevisiae	scerevisiae	1029	test	-0.008796100746257795	TN_stable	0.8557145	3.217424
S000001935	0	test	0	0.0810054987668991	0	1.1606722182477824e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.08099389204471662	TN_stable	-1.6831263	1.6909674
S000001936	0	test	0	0.0775401666760444	0	0.0777129605412483	TN_stable	scerevisiae	scerevisiae	1029	test	0.00017279386520389906	TN_stable	-2.2357295	1.2325747
S000001939	0	test	1	0.8415226936340332	1	0.9387686848640442	FP_persistent	scerevisiae	scerevisiae	1029	test	0.09724599123001099	persistent_FP	-3.6484542	0.43486324
S000001948	1	test	1	0.7233344316482544	1	0.5435556769371033	TP_stable	scerevisiae	scerevisiae	1029	test	-0.17977875471115112	TP_stable	-3.089818	-0.050506398
S000002154	0	test	0	0.0011666651116684	0	5.492303856158288e-08	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0011666101886298383	TN_stable	2.5879912	1.377265
S000002171	0	test	0	0.4606407880783081	0	0.000737598631531	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4599031894467771	TN_stable	-1.481055	0.2243067
S000002172	1	test	1	0.8008334040641785	0	0.41523277759552	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.38560062646865845	TP_to_FN_regressed	-2.2484	-2.4159782
S000002173	1	test	1	0.7197564840316772	0	0.0180905200541019	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.7016659639775753	TP_to_FN_regressed	-1.5027882	-0.63762814
S000002177	0	test	0	0.4754346013069153	0	0.0238303411751985	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4516042601317168	TN_stable	-0.6539536	-1.2214518
S000002178	0	test	0	0.4510473906993866	0	0.0001421163033228	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4509052743960638	TN_stable	-0.2705238	1.6578995
S000002193	0	test	0	0.1809546649456024	0	0.0119685614481568	TN_stable	scerevisiae	scerevisiae	1029	test	-0.16898610349744558	TN_stable	0.4275008	0.8649537
S000002195	0	test	0	0.0020125389564782	0	5.4040192459803285e-12	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0020125389510741807	TN_stable	1.6559789	1.7392238
S000002200	0	test	1	0.7506698369979858	1	0.5839887857437134	FP_persistent	scerevisiae	scerevisiae	1029	test	-0.16668105125427246	persistent_FP	-3.0592372	-1.9311769
S000002205	0	test	0	0.4916539788246155	0	0.1163244321942329	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3753295466303826	TN_stable	-1.8361007	-1.1875365
S000002221	0	test	1	0.8967013359069824	1	0.994153082370758	FP_persistent	scerevisiae	scerevisiae	1029	test	0.09745174646377552	persistent_FP	-3.828001	0.70554733
S000002227	0	test	0	0.0127003025263547	0	3.2011068795689823e-10	TN_stable	scerevisiae	scerevisiae	1029	test	-0.012700302206244012	TN_stable	0.8696662	2.2145875
S000002232	0	test	1	0.8956552743911743	0	0.0492011196911335	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.8464541547000408	FP_to_TN_corrected	-1.7773547	-0.36751494
S000002233	0	test	1	0.5941247940063477	0	0.354905366897583	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.23921942710876465	FP_to_TN_corrected	-1.6737393	-2.1949828
S000002236	0	test	0	0.0672638043761253	0	3.816680418822216e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.06725998769570647	TN_stable	0.69529355	-3.211987
S000002238	0	test	0	0.1432271152734756	0	0.0155926104635	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1276345048099756	TN_stable	0.60256815	-3.140287
S000002241	0	test	0	0.2739920914173126	1	0.8185551762580872	TN_to_FP_regressed	scerevisiae	scerevisiae	1029	test	0.5445630848407745	TN_to_FP_regressed	-3.279856	-2.6068525
S000002246	0	test	0	0.3554088175296783	0	0.0007663717260584	TN_stable	scerevisiae	scerevisiae	1029	test	-0.35464244580361987	TN_stable	-1.3701682	1.8979357
S000002256	1	test	1	0.9386081099510192	1	0.7988439798355103	TP_stable	scerevisiae	scerevisiae	1029	test	-0.13976413011550892	TP_stable	-4.4872565	1.1304688
S000002261	1	test	1	0.8642672300338745	1	0.991465389728546	TP_stable	scerevisiae	scerevisiae	1029	test	0.12719815969467152	TP_stable	-3.435323	-2.5843232
S000002273	0	test	1	0.888818621635437	0	0.0020813378505408	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.8867372837848962	FP_to_TN_corrected	-2.2052817	0.74786854
S000002275	0	test	0	0.2523199021816253	0	0.0388215817511081	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2134983204305172	TN_stable	-0.35471874	0.86105335
S000002279	0	test	1	0.5839232206344604	0	0.1217575073242187	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.46216571331024175	FP_to_TN_corrected	-0.79733104	0.97771764
S000002284	1	test	1	0.5366058349609375	1	0.9191861748695374	TP_stable	scerevisiae	scerevisiae	1029	test	0.38258033990859985	TP_stable	-3.4726663	-2.0984807
S000002286	0	test	0	0.0990988165140152	0	0.0012413681251928	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0978574483888224	TN_stable	0.258628	-1.0177845
S000002298	1	test	1	0.7454893589019775	0	0.0239691734313964	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.7215201854705812	TP_to_FN_regressed	-2.145216	0.8650936
S000002312	1	test	1	0.9122170805931092	1	0.9949192404747008	TP_stable	scerevisiae	scerevisiae	1029	test	0.08270215988159157	TP_stable	-4.6403675	0.7327525
S000002319	0	test	1	0.8073376417160034	1	0.9439020156860352	FP_persistent	scerevisiae	scerevisiae	1029	test	0.13656437397003174	persistent_FP	-4.256494	-0.7265805
S000002323	1	test	1	0.9281837344169616	0	0.0905243381857872	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.8376593962311744	TP_to_FN_regressed	-2.5143523	-0.6441251
S000002327	0	test	0	0.1696421355009079	0	0.0016976188635453	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1679445166373626	TN_stable	-0.24493618	-3.3277493
S000002329	0	test	0	0.0542616546154022	0	0.0019076983444392	TN_stable	scerevisiae	scerevisiae	1029	test	-0.052353956270963	TN_stable	0.6306124	1.597686
S000002334	0	test	1	0.7689058184623718	0	0.0149272652342915	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.7539785532280803	FP_to_TN_corrected	-0.5614991	-3.0344937
S000002337	0	test	0	0.4457140564918518	0	0.0268988832831382	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4188151732087136	TN_stable	-0.5909018	-2.8135962
S000002338	0	test	0	0.0120503902435302	0	3.515984417390428e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.01204687425911281	TN_stable	0.037063356	0.7355186
S000002343	0	test	0	0.0002281437919009	0	7.757139115077695e-13	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0002281437911251861	TN_stable	-0.45040736	-3.934938
S000002353	0	test	0	0.0060953521169722	0	0.000681921665091	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0054134304518812	TN_stable	0.63628936	-0.12746148
S000002356	0	test	0	0.0087554100900888	0	2.19464363908628e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.008733463653697936	TN_stable	-1.5860122	2.5343132
S000002378	0	test	1	0.6717936396598816	0	0.2568018734455108	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.4149917662143708	FP_to_TN_corrected	-1.5995573	-2.1870391
S000002389	0	test	0	0.2816916406154632	0	0.097941480576992	TN_stable	scerevisiae	scerevisiae	1029	test	-0.18375016003847122	TN_stable	0.014557188	-0.722894
S000002391	0	test	0	0.0173913035541772	0	6.433501312130829e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.01738487005286507	TN_stable	-0.42426714	2.0390773
S000002400	0	test	0	0.015056730248034	0	9.58387090577162e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.015055771860943423	TN_stable	1.4237953	-1.2301104
S000002409	1	test	1	0.8463976383209229	1	0.9622104167938232	TP_stable	scerevisiae	scerevisiae	1029	test	0.11581277847290039	TP_stable	-2.8151882	-2.8649201
S000002412	0	test	0	0.4500706791877746	0	0.1561431884765625	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2939274907112121	TN_stable	-3.207163	0.57704407
S000002413	0	test	0	0.1362045854330063	0	0.1120108813047409	TN_stable	scerevisiae	scerevisiae	1029	test	-0.02419370412826538	TN_stable	-1.1363188	0.859641
S000002414	0	test	1	0.5714496970176697	0	0.0001061599614331	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.5713435370562365	FP_to_TN_corrected	0.111480705	-1.9884449
S000002430	1	test	1	0.90792578458786	1	0.9687970280647278	TP_stable	scerevisiae	scerevisiae	1029	test	0.06087124347686779	TP_stable	-3.4856791	-2.5376854
S000002435	0	test	0	0.0412856973707675	0	0.0173090789467096	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0239766184240579	TN_stable	-1.8654761	2.3054545
S000002444	1	test	1	0.909734070301056	1	0.9969484210014344	TP_stable	scerevisiae	scerevisiae	1029	test	0.08721435070037842	TP_stable	-3.6444588	-2.4555345
S000002451	1	test	0	0.1627678424119949	0	0.0757793262600898	FN_persistent	scerevisiae	scerevisiae	1029	test	-0.0869885161519051	persistent_FN	-1.3032666	-2.3830764
S000002454	1	test	1	0.6257935762405396	0	0.2708943784236908	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.35489919781684875	TP_to_FN_regressed	-2.0880902	-2.0971906
S000002456	0	test	0	0.1177144944667816	0	0.0246689058840274	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0930455885827542	TN_stable	-0.82032967	-2.557872
S000002461	1	test	0	0.4440235197544098	0	0.0264928191900253	FN_persistent	scerevisiae	scerevisiae	1029	test	-0.4175307005643845	persistent_FN	-1.0499302	-1.1120478
S000002464	0	test	0	0.1966995745897293	0	0.1151734292507171	TN_stable	scerevisiae	scerevisiae	1029	test	-0.08152614533901222	TN_stable	-2.5794783	0.93940234
S000002470	0	test	0	0.456011563539505	0	0.0454559586942195	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4105556048452855	TN_stable	-0.7901801	-2.42343
S000002476	0	test	0	0.3391111195087433	0	1.068412257154705e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.33910043538617174	TN_stable	0.034778222	0.9606442
S000002482	0	test	0	0.4618403613567352	0	0.0571857430040836	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4046546183526516	TN_stable	-1.7878299	-0.997318
S000002484	0	test	0	0.0001600798859726	0	3.7318878542969e-10	TN_stable	scerevisiae	scerevisiae	1029	test	-0.00016007951278381458	TN_stable	1.6478392	1.7037467
S000002503	0	test	0	0.1238270625472068	0	0.0009508989169262	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1228761636302806	TN_stable	-0.9995315	2.2565346
S000002508	0	test	1	0.8679402470588684	0	0.1068643182516098	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.7610759288072586	FP_to_TN_corrected	-1.7081556	-2.219888
S000002510	0	test	0	0.1013160943984985	0	0.0005031561595387	TN_stable	scerevisiae	scerevisiae	1029	test	-0.10081293823895979	TN_stable	-0.21993619	1.9962213
S000002512	0	test	0	0.3212766945362091	0	0.0009056510170921	TN_stable	scerevisiae	scerevisiae	1029	test	-0.320371043519117	TN_stable	-1.189922	-0.48090395
S000002516	0	test	0	0.0287536550313234	0	0.0001524884719401	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0286011665593833	TN_stable	1.2275786	-3.327123
S000002517	0	test	1	0.5352544784545898	0	0.1414692848920822	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.39378519356250763	FP_to_TN_corrected	-1.3403773	1.8812046
S000002523	0	test	0	0.3026867508888244	0	0.0191406905651092	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2835460603237152	TN_stable	-0.36806527	-2.70415
S000002530	0	test	0	0.2532281279563904	0	0.0012403351720422	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2519877927843482	TN_stable	-0.2999675	1.9688228
S000002545	0	test	1	0.5565518140792847	1	0.6671574711799622	FP_persistent	scerevisiae	scerevisiae	1029	test	0.11060565710067749	persistent_FP	-3.0365305	0.11057489
S000002551	0	test	0	0.0472232848405838	0	3.59984341002928e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0472229248562428	TN_stable	0.99628305	-1.8580742
S000002566	0	test	1	0.7161181569099426	1	0.8005278706550598	FP_persistent	scerevisiae	scerevisiae	1029	test	0.08440971374511719	persistent_FP	-3.3626535	0.9838032
S000002570	0	test	1	0.9041237831115724	1	0.9647403359413148	FP_persistent	scerevisiae	scerevisiae	1029	test	0.06061655282974243	persistent_FP	-4.5831413	0.74687755
S000002578	0	test	0	0.0136671541258692	0	0.0148820867761969	TN_stable	scerevisiae	scerevisiae	1029	test	0.0012149326503276998	TN_stable	0.8644649	0.51422065
S000002582	0	test	0	0.1160206645727157	0	0.00044594812789	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1155747164448257	TN_stable	-0.828613	-3.7880738
S000002586	0	test	1	0.542804479598999	0	0.3347058296203613	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.20809864997863775	FP_to_TN_corrected	-3.4514542	-0.16812178
S000002587	0	test	0	0.2566898465156555	0	0.0027449396438896	TN_stable	scerevisiae	scerevisiae	1029	test	-0.2539449068717659	TN_stable	-0.13393545	0.7548679
S000002588	1	test	1	0.7299827337265015	1	0.9019356966018676	TP_stable	scerevisiae	scerevisiae	1029	test	0.1719529628753661	TP_stable	-3.7972968	1.5466843
S000002592	0	test	1	0.7485031485557556	0	0.0174296759068965	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.7310734726488591	FP_to_TN_corrected	-2.519126	2.0622473
S000002594	0	test	0	0.145351380109787	0	4.363055995781906e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.14530774954982917	TN_stable	-1.0480434	2.5817955
S000002625	0	test	1	0.6561792492866516	0	0.0164931863546371	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.6396860629320145	FP_to_TN_corrected	-2.4161294	2.106359
S000002626	0	test	0	0.0975428521633148	0	0.0037589012645184	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0937839508987964	TN_stable	-2.0708523	1.1215024
S000002631	0	test	0	0.08165043592453	0	2.8173856208013603e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0816476185389092	TN_stable	0.3538074	2.3805904
S000002632	1	test	1	0.9386572241783142	0	0.171577051281929	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.7670801728963852	TP_to_FN_regressed	-1.6102773	-2.6386478
S000002636	1	test	1	0.888047456741333	1	0.744077205657959	TP_stable	scerevisiae	scerevisiae	1029	test	-0.14397025108337402	TP_stable	-3.5343583	1.1332426
S000002645	0	test	0	0.1737749278545379	0	0.1132434457540512	TN_stable	scerevisiae	scerevisiae	1029	test	-0.060531482100486714	TN_stable	-1.428072	-3.329665
S000002663	0	test	0	0.0796995908021926	0	6.494153785752133e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.07963464926433508	TN_stable	-1.6838046	1.3580121
S000002668	0	test	0	0.415364146232605	0	0.0011347261024639	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4142294201301411	TN_stable	0.17634274	2.7779312
S000002670	0	test	0	0.0697801783680915	0	0.0002443371340632	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0695358412340283	TN_stable	-0.10600098	1.156814
S000002683	0	test	0	0.0198582597076892	0	3.170098921145837e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.019857942697797084	TN_stable	0.42119277	2.836431
S000002684	0	test	0	0.0134313562884926	0	2.5867764819054173e-08	TN_stable	scerevisiae	scerevisiae	1029	test	-0.01343133042072778	TN_stable	1.4743284	-1.25026
S000002690	0	test	0	0.0196274165064096	0	0.0010740197030827	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0185533968033269	TN_stable	-0.5041482	-1.0700411
S000002693	0	test	0	0.3454917073249817	0	0.0003998754546046	TN_stable	scerevisiae	scerevisiae	1029	test	-0.34509183187037706	TN_stable	-2.1856077	0.29121542
S000002694	0	test	0	0.0063427221029996	0	4.308887753268209e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.006342291214224273	TN_stable	1.6384488	-1.4940591
S000002700	1	test	1	0.8965950608253479	1	0.8087840676307678	TP_stable	scerevisiae	scerevisiae	1029	test	-0.08781099319458008	TP_stable	-2.2678044	-2.708095
S000002702	0	test	0	0.4278544187545776	1	0.9710720777511596	TN_to_FP_regressed	scerevisiae	scerevisiae	1029	test	0.543217658996582	TN_to_FP_regressed	-3.4590604	-2.5122874
S000002706	0	test	1	0.5287075042724609	1	0.5869631767272949	FP_persistent	scerevisiae	scerevisiae	1029	test	0.058255672454833984	persistent_FP	-3.035673	-2.7713113
S000002714	0	test	0	0.0271152108907699	0	0.0013341385638341	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0257810723269358	TN_stable	-0.117937066	0.9491251
S000002717	0	test	0	0.3158163130283355	0	1.109812842514657e-06	TN_stable	scerevisiae	scerevisiae	1029	test	-0.315815203215493	TN_stable	-1.0366907	2.6858552
S000002724	0	test	0	0.4686909019947052	0	0.0034862607717514	TN_stable	scerevisiae	scerevisiae	1029	test	-0.4652046412229538	TN_stable	-0.80296475	-2.0456228
S000002731	0	test	0	0.3912489414215088	0	0.0080722020938992	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3831767393276096	TN_stable	-1.1377558	0.05164003
S000002740	0	test	0	0.166534423828125	0	0.0041218460537493	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1624125777743757	TN_stable	-0.709047	-3.2557647
S000002744	0	test	0	0.0257963947951793	0	0.0001493955787736	TN_stable	scerevisiae	scerevisiae	1029	test	-0.025646999216405703	TN_stable	-0.644158	-3.8840497
S000002749	1	test	1	0.782168984413147	1	0.9733263254165648	TP_stable	scerevisiae	scerevisiae	1029	test	0.19115734100341786	TP_stable	-3.3930345	-2.6609406
S000002755	0	test	0	0.1914219558238983	0	4.9471873353468254e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.19137248395054482	TN_stable	0.2783758	-3.8592618
S000002767	0	test	0	0.3998005390167236	0	0.3747921884059906	TN_stable	scerevisiae	scerevisiae	1029	test	-0.025008350610732977	TN_stable	-2.696808	1.1742692
S000002771	0	test	0	0.3648755550384521	0	0.0007848204113543	TN_stable	scerevisiae	scerevisiae	1029	test	-0.3640907346270978	TN_stable	-2.0391872	0.67330974
S000002776	0	test	0	0.1135693490505218	0	7.742751790829061e-07	TN_stable	scerevisiae	scerevisiae	1029	test	-0.11356857477534271	TN_stable	1.5292588	-2.791708
S000002780	0	test	1	0.6078068614006042	0	0.1714696139097213	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.436337247490883	FP_to_TN_corrected	-1.1133246	-0.73924327
S000002782	0	test	0	0.0526202283799648	0	2.3847293050494045e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.05259638108691431	TN_stable	-0.019707385	1.2091064
S000002789	1	test	1	0.9031292796134948	0	0.3955689072608948	TP_to_FN_regressed	scerevisiae	scerevisiae	1029	test	-0.5075603723526	TP_to_FN_regressed	-1.7259774	-2.13216
S000002791	0	test	1	0.638853907585144	1	0.7050984501838684	FP_persistent	scerevisiae	scerevisiae	1029	test	0.06624454259872437	persistent_FP	-2.9832447	1.9780589
S000002799	0	test	0	0.0011100126430392	0	5.766222610503746e-09	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0011100068768165896	TN_stable	1.237873	1.111953
S000002801	0	test	0	0.1159572452306747	0	0.0001752925309119	TN_stable	scerevisiae	scerevisiae	1029	test	-0.1157819526997628	TN_stable	-0.86601424	-1.642253
S000002808	0	test	0	0.0459433794021606	0	0.0005762568325735	TN_stable	scerevisiae	scerevisiae	1029	test	-0.0453671225695871	TN_stable	1.1688869	-3.4307673
S000002811	0	test	0	0.0478061288595199	0	5.0154120856404916e-09	TN_stable	scerevisiae	scerevisiae	1029	test	-0.04780612384410782	TN_stable	0.23468915	0.15681152
S000002814	0	test	0	0.0117618702352046	0	4.2783442040672526e-05	TN_stable	scerevisiae	scerevisiae	1029	test	-0.011719086793163927	TN_stable	0.24333966	-1.0105033
S000002820	1	test	1	0.6827658414840698	1	0.9225839972496032	TP_stable	scerevisiae	scerevisiae	1029	test	0.23981815576553334	TP_stable	-4.3853774	0.49959308
S000002835	1	test	1	0.8534429669380188	1	0.935270130634308	TP_stable	scerevisiae	scerevisiae	1029	test	0.08182716369628917	TP_stable	-2.967409	-2.6574812
S000002840	0	test	1	0.6312465071678162	0	0.1132040917873382	FP_to_TN_corrected	scerevisiae	scerevisiae	1029	test	-0.5180424153804779	FP_to_TN_corrected	-2.6447213	-2.0126803
S000002842	1	test	1	0.7799701690673828	1	0.9964656829833984	TP_stable	scerevisiae	scerevisiae	1029	test	0.21649551391601562	TP_stable	-3.9511833	0.904562
