gene_id	split	split_source	split_strategy	random_seed
S000004080	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005027	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000756	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001684	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005784	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000861	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001891	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005745	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000252	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003885	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004015	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007272	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000211	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003763	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004411	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002410	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000891	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000918	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001008	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003808	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005875	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000380	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002236	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002356	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003226	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000493	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001297	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003744	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007226	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002913	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000969	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001058	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001179	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000028556	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003749	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001631	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001718	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004414	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005905	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002657	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005346	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000561	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002869	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006360	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004986	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007264	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007586	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000554	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004535	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003340	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001006	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005197	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000028858	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001305	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005722	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002745	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003269	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000182	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003062	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004464	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000046	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000543	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004466	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004612	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004837	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001356	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003260	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000455	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006062	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004005	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001020	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005368	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002536	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001264	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004111	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005524	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000333	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002383	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001072	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001168	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002437	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006429	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003607	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005748	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007394	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005330	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002398	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001198	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003881	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003841	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003184	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003591	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004633	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000262	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000028830	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000028513	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005657	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001226	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002785	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004032	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002185	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003232	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004310	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006256	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002889	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001704	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003273	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000978	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003251	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004092	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005101	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002491	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002363	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001081	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007355	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003337	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003434	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004967	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003484	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003492	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004820	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005104	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006092	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001629	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000661	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002855	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003697	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005324	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005314	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000115	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002178	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001080	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006332	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004921	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005440	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001934	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005237	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005691	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005945	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001155	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003727	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006133	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002871	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000226	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002724	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001145	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004791	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000702	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001379	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001757	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001723	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003049	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001645	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004677	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001455	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000270	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001562	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006141	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004844	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002555	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003463	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001666	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005345	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000020	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000029722	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000733	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003667	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002286	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004632	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004801	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003728	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004057	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005592	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006236	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004395	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001786	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002142	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000075	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001547	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004736	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002505	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004511	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004203	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007268	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005962	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003210	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004999	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004275	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006375	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000288	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006395	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000238	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000388	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000829	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004690	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000427	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003936	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007253	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006034	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001661	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002982	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005885	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003356	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000988	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001351	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006267	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003225	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002497	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001124	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004827	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002926	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004793	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002473	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005881	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000301	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005641	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007620	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003879	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005831	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002547	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001526	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007400	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001887	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003171	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002381	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001607	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006056	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001214	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003704	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004829	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006247	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002219	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007409	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000600	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003399	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001509	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002627	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000028593	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000690	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003765	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006288	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006436	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003052	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005760	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005389	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006361	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003663	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000028538	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000240	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002830	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002265	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002772	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003848	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000155	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000241	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003514	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003405	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001521	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001729	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002938	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000864	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005428	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000931	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001335	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003531	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000128	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006211	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004653	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006050	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006318	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000541	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005738	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005654	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003298	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005264	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001054	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004972	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006396	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000849	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005350	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000203	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004642	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000999	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006183	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004125	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005927	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004968	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001749	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004762	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005716	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006186	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003702	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004428	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004701	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004007	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000372	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002475	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000757	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004390	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000370	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002179	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005611	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002183	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005279	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005534	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004305	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005000	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001383	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004171	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001668	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000882	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000751	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001444	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004396	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004834	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001658	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003812	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002154	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002230	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004322	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006189	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006104	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005943	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005577	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003213	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002819	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002996	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001046	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001359	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001463	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000374	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003652	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002295	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000028667	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002342	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003592	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001633	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006007	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006036	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002602	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002287	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002593	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000803	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003470	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003854	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005277	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005173	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002251	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000491	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001017	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007421	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001446	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003908	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005479	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005653	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006297	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002978	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001242	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004980	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004616	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003309	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004685	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005378	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004875	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001132	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000898	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004425	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002253	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004887	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007395	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003830	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000028856	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000622	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005898	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005948	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006358	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003639	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002662	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003089	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000111	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000963	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003933	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005618	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000232	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000563	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002293	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000619	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004290	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003594	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002968	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007616	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001327	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005859	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004307	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004807	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000623	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000859	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002818	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005690	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006269	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005295	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002922	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006058	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004140	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002534	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005639	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000230	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003595	test	ProGATE_v2_stratified_rebuild	70/15/15	42
S000002316	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005450	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005821	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006070	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004002	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000007376	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005754	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006231	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000124	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000000604	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000005511	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000004707	val	ProGATE_v2_stratified_rebuild	70/15/15	42
S000001123	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000006389	train	ProGATE_v2_stratified_rebuild	70/15/15	42
S000003300	train	ProGATE_v2_stratified_rebuild	70/15/15	42
